cik,alpha,beta,ariMeanRt,geoMeanRt,cagr,sharpe,sortino,annVol,maxDD,annExcessReturn,TE,IR
1251557,-6.9,0.423,0.3,0.3,-24.8,-0.022,-0.004,74.5,-64.07,-14.0,37.4,-0.374
1062842,-7.1,1.094,6.0,6.1,0.3,0.117,0.198,34.0,-42.28,-6.2,16.1,-0.385
1731358,-3.4,0.424,3.1,3.2,1.4,0.062,0.197,18.1,-19.82,-9.5,10.0,-0.95
1568068,20.4,1.013,33.0,37.4,17.3,0.433,1.027,71.7,-66.12,20.5,35.1,0.584
1683073,64.2,6.771,134.1,217.9,13.3,0.588,2.054,224.8,-91.19,122.1,106.8,1.143
1793367,4.4,2.139,43.7,51.3,15.7,0.557,1.1,74.8,-63.51,24.2,33.5,0.722
921669,-17.1,0.208,-10.1,-9.7,-13.9,-0.406,-0.509,29.7,-30.61,-36.4,17.0,-2.141
1698094,-10.0,0.216,-4.8,-4.7,-7.3,-0.309,-0.3,21.9,-33.44,-21.8,12.9,-1.69
1706511,-9.2,0.739,1.9,2.0,0.1,-0.003,0.175,19.0,-14.92,-12.4,7.3,-1.699
1432539,5.7,0.778,15.9,16.9,15.8,0.988,1.644,14.0,-15.46,3.4,4.4,0.773
1614704,-8.0,1.582,23.9,26.1,-16.4,0.23,0.45,95.2,-75.97,3.0,43.4,0.069
1600136,13.3,1.626,31.4,35.2,10.8,0.397,1.17,74.0,-44.11,19.5,35.2,0.554
1727454,17.8,0.94,30.2,33.8,29.5,1.003,2.231,28.2,-17.28,17.1,11.1,1.541
1280051,-17.1,1.246,0.8,0.8,-6.6,-0.037,0.009,32.6,-66.07,-14.0,13.9,-1.007
1767384,4.6,1.271,26.8,29.6,26.8,1.117,2.074,22.2,-16.97,8.9,4.1,2.171
1007280,-9.8,1.08,3.5,3.5,1.9,0.083,0.226,18.0,-24.82,-9.0,4.1,-2.195
1737090,-1.7,1.096,12.3,12.9,10.2,0.464,0.829,22.2,-22.77,-0.6,4.9,-0.122
1518320,-7.6,0.593,1.0,1.0,-0.4,-0.062,0.036,16.2,-21.54,-12.2,7.5,-1.627
1584246,28.9,-0.912,22.8,24.9,18.0,0.591,1.328,35.2,-27.95,11.9,18.4,0.647
1801145,-9.1,1.201,11.9,12.5,10.1,0.465,0.979,21.4,-17.26,-5.9,4.3,-1.372
1698060,25.1,1.592,45.0,53.2,41.6,0.929,2.506,46.3,-28.15,31.8,19.0,1.674
1173889,-4.4,2.04,19.2,20.6,6.8,0.346,0.574,49.7,-48.58,6.6,18.6,0.355
1574408,7.4,1.015,19.1,20.5,18.1,0.818,1.422,20.9,-19.75,7.5,7.1,1.056
1765285,133.9,-0.82,128.1,203.9,97.7,0.705,15.387,178.8,-11.68,116.6,90.9,1.283
944804,-17.6,0.963,-4.7,-4.7,-6.4,-0.368,-0.349,18.3,-29.31,-18.0,4.6,-3.913
1360533,-0.7,1.365,15.1,16.0,7.9,0.264,0.928,49.8,-27.02,3.0,22.8,0.132
1512848,-8.6,1.085,4.8,4.9,-6.5,0.055,0.184,50.4,-43.76,-7.7,23.9,-0.322
1731509,138.9,0.559,151.1,260.3,29.8,0.541,3.703,275.4,-53.14,130.8,137.7,0.95
872080,-12.5,1.502,7.0,7.2,2.6,0.17,0.294,29.4,-36.52,-6.6,9.2,-0.717
1598245,1.7,1.394,17.5,18.7,-4.2,0.233,0.539,66.6,-52.99,5.6,31.8,0.176
1166309,-19.0,1.604,-0.1,-0.1,-15.1,-0.035,-0.02,61.3,-53.63,-12.6,28.6,-0.441
1278678,-2.7,1.153,11.4,11.9,9.8,0.49,0.623,19.3,-33.01,-1.1,4.6,-0.239
1455251,-12.3,1.317,3.5,3.6,-1.7,0.048,0.138,31.5,-44.34,-9.0,12.6,-0.714
1696136,-12.1,1.402,4.9,5.0,-3.4,0.076,0.139,38.3,-55.92,-7.8,15.2,-0.513
1262124,-27.8,1.254,-9.9,-9.5,-14.5,-0.398,-0.379,29.9,-47.29,-24.6,12.1,-2.033
1779040,16.4,11.207,196.1,393.2,24.0,0.526,3.056,368.8,-85.08,178.2,180.1,0.989
1790723,-38.3,0.997,-19.3,-17.9,-42.1,-0.335,-0.403,63.6,-79.63,-38.3,30.8,-1.244
1731152,29.2,1.294,46.7,55.5,47.8,1.272,3.697,35.1,-20.67,32.7,12.1,2.702
1317208,-10.2,1.105,3.4,3.4,1.6,0.071,0.233,19.2,-24.65,-9.1,5.0,-1.82
1406995,-4.1,0.783,6.4,6.5,4.4,0.215,0.534,20.3,-22.98,-6.5,8.5,-0.765
1511098,3.5,1.157,17.7,18.9,16.4,0.757,1.281,20.7,-19.1,5.2,5.9,0.881
1617516,40.2,-1.114,32.8,37.0,18.3,0.494,1.479,62.2,-35.69,22.3,31.7,0.703
853758,40.4,0.987,53.8,65.7,62.5,2.366,9.727,21.9,-9.27,40.2,4.9,8.204
883511,-7.5,0.824,3.2,3.2,0.9,0.055,0.204,21.4,-24.4,-9.3,8.9,-1.045
1653202,18.0,3.034,53.8,65.6,15.4,0.342,2.262,151.6,-50.11,40.6,73.5,0.552
1354739,17.3,0.168,21.1,22.8,20.5,0.953,1.481,20.0,-26.55,8.6,11.8,0.729
1415912,-4.8,1.132,9.8,10.1,4.9,0.257,0.404,30.3,-44.63,-3.4,12.1,-0.281
1783139,77.2,1.444,96.6,137.6,79.1,0.855,7.543,110.6,-21.35,82.6,53.4,1.547
1633313,36.3,1.306,51.2,61.9,45.8,0.937,3.349,52.5,-24.53,39.3,24.3,1.617
1774552,28.0,0.787,38.4,44.3,41.4,1.637,7.045,22.2,-7.91,25.7,8.7,2.954
1584087,-15.6,1.448,0.7,0.7,-2.7,-0.049,0.014,26.4,-27.4,-11.2,8.2,-1.366
1454946,-30.5,6.499,37.6,43.2,-45.3,0.23,0.751,154.4,-89.31,25.4,75.2,0.338
1785498,4.7,0.851,15.7,16.7,6.4,0.353,0.4,38.9,-51.91,3.1,17.9,0.173
1735734,2.4,1.098,16.0,17.0,13.1,0.551,0.594,25.5,-31.63,3.4,7.7,0.442
1368163,16.0,0.807,26.5,29.2,22.9,0.602,1.986,40.7,-17.23,14.0,19.5,0.718
1697847,8.8,0.898,20.4,22.0,20.4,1.121,2.104,16.4,-15.4,7.7,2.9,2.655
1630360,1.8,1.129,15.3,16.2,7.3,0.317,0.461,42.0,-44.48,3.1,19.0,0.163
941519,7.5,0.839,24.1,26.4,24.5,1.216,2.731,18.2,-12.49,4.7,5.6,0.839
1763121,165.8,-1.87,147.4,250.9,17.4,0.489,2.645,297.4,-85.81,134.6,150.1,0.897
1114928,-9.4,1.021,3.4,3.4,0.5,0.06,0.136,22.4,-41.32,-9.1,8.3,-1.096
1606430,-2.4,0.921,8.6,8.9,6.4,0.3,0.651,22.1,-20.5,-3.2,8.4,-0.381
1603142,-61.7,1.977,-37.0,-32.1,-51.0,-0.759,-0.706,51.3,-88.04,-50.5,22.9,-2.205
1691982,50.7,0.079,53.5,65.3,38.0,0.68,2.345,75.8,-38.05,40.8,38.8,1.052
1800692,13.9,1.832,44.9,53.0,44.2,1.069,3.112,40.1,-18.6,27.0,14.7,1.837
1802131,-7.4,1.019,10.8,11.2,4.5,0.234,1.059,37.5,-16.56,-7.1,16.8,-0.423
1728689,-5.8,1.409,18.6,19.9,14.9,0.528,1.364,31.4,-20.45,0.7,11.0,0.064
1467902,-26.0,1.769,-5.4,-5.3,-11.8,-0.199,-0.29,37.4,-43.23,-17.9,14.4,-1.243
1581793,17.1,0.384,24.0,26.2,9.4,0.399,0.615,55.1,-64.8,9.2,27.8,0.331
1619083,50.7,4.669,103.5,151.1,8.5,0.635,2.116,160.0,-76.46,90.6,75.3,1.203
1743941,13.9,0.643,22.9,25.0,23.5,1.279,9.505,16.4,-4.07,10.0,6.9,1.449
1535602,47.5,2.935,78.5,104.7,10.2,0.31,1.815,246.4,-67.32,66.6,122.1,0.545
1512020,53.5,0.257,58.3,72.3,11.3,0.521,1.529,108.1,-79.06,45.4,54.3,0.836
1512444,7.1,-1.926,-8.0,-7.8,-11.9,-0.352,-0.416,28.4,-29.51,-18.9,16.5,-1.145
1021944,7.5,1.097,21.1,22.8,16.6,0.566,1.173,33.7,-34.14,8.6,14.8,0.581
1537703,20.0,0.962,31.9,35.9,32.6,1.275,2.162,23.4,-19.0,19.6,9.5,2.063
826794,-9.8,2.235,19.9,21.4,6.2,0.358,0.627,50.0,-47.83,5.5,17.8,0.309
1218957,82.5,-1.423,68.3,87.9,9.3,0.444,3.246,149.2,-47.33,54.9,74.9,0.733
1690295,48.3,2.51,93.2,131.1,47.1,0.663,5.092,137.5,-39.55,74.1,66.8,1.109
937760,20.4,0.409,26.9,29.7,13.1,0.352,1.239,70.6,-42.53,14.1,35.4,0.398
1664847,2.3,1.132,16.9,18.0,14.2,0.57,0.961,26.1,-27.87,3.7,9.3,0.398
1531064,-24.9,1.378,-10.2,-9.8,-14.2,-0.456,-0.416,26.8,-50.27,-21.5,12.7,-1.693
1127799,4.2,1.07,17.9,19.1,17.0,0.82,1.546,19.4,-16.47,5.0,4.5,1.111
1643833,-9.9,1.204,4.8,4.9,1.5,0.112,0.22,25.2,-30.85,-7.7,6.1,-1.262
1534378,-11.7,0.719,-2.2,-2.2,-7.6,-0.157,-0.09,26.8,-67.36,-14.7,12.5,-1.176
1633516,167.3,1.225,181.4,346.2,63.3,0.487,3.278,368.0,-91.11,169.5,183.8,0.922
1020066,-15.3,1.331,1.2,1.2,-2.0,-0.032,0.041,25.2,-33.58,-11.7,7.7,-1.519
1510589,38.0,4.707,91.6,128.2,29.0,0.472,2.542,189.8,-64.61,78.6,93.6,0.84
1588873,19.9,0.521,27.5,30.4,24.8,0.737,3.271,34.6,-16.23,14.9,17.3,0.861
1633172,8.2,0.989,20.0,21.5,14.4,0.483,0.94,37.2,-33.98,8.1,16.9,0.479
